ID,Company,Initiative,Type,CIQ,CIQ_name,Country,Industry,Ultimate_parent,Count_member,Count_group,Country_listed,Country_match
653,123 Investment Managers,UNPRI,General,IQ743962,123 Investment Managers,FR,Financials,123 Investment Managers,1,1,FR,TRUE
654,1291 Die Schweizer Anlagestiftung,UNPRI,General,IQ579349860,1291 Die Schweizer Anlagestiftung - Anlagegruppe Immobilien Schweiz,CH,Financials,1291 Die Schweizer Anlagestiftung - Anlagegruppe Immobilien Schweiz,1,1,CH,TRUE
655,12Tree Finance GmbH,UNPRI,General,IQ682146807,12tree Gmbh,DE,0,12tree Gmbh,1,1,DE,TRUE
656,13D Management LLC,UNPRI,General,IQ172280622,13D Management LLC,US,Financials,13D Management LLC,1,1,US,TRUE
657,1618 Investimentos,UNPRI,General,IQ613371032,Dezesseis Dezoito Gestão de Recursos. Ltda.,BR,Financials,Cbh Holding Sa,1,1,BR,TRUE
658,17Capital LLP,UNPRI,General,IQ52901662,17Capital LLP,GB,Financials,Brookfield Corporation,1,5,GB,TRUE
659,1919 Investment Counsel,UNPRI,General,IQ59705013,"1919 Investment Counsel, LLC",US,Financials,Stifel Financial Corp.,1,1,US,TRUE
660,1Sharpe Capital LLC,UNPRI,General,IQ545710557,1Sharpe Capital LLC,US,Financials,1Sharpe Capital LLC,1,1,US,TRUE
661,2050,UNPRI,General,n/a,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,FR,FALSE
662,21 Invest,UNPRI,General,IQ618561,21 Invest S.p.A,IT,Financials,21 Invest S.p.A,1,1,IT,TRUE
663,27four Investment Managers,UNPRI,General,IQ128985239,27four Investment Managers (Pty) Ltd,ZA,Financials,27four Investment Managers (Pty) Ltd,2,2,ZA,TRUE
6240,27four Investment Managers,CA100+,Climate change,IQ128985239,27four Investment Managers (Pty) Ltd,ZA,Financials,27four Investment Managers (Pty) Ltd,2,2,ZA,TRUE
664,2Xideas AG,UNPRI,General,IQ225433185,2Xideas AG,CH,Financials,2Xideas AG,1,1,CH,TRUE
9013,3 Bank*,PCAF,Climate Change,IQ27061560,3 Banken-Generali Investment-Gesellschaft m.b.H.,AT,Financials,Bank für Tirol und Vorarlberg AG,2,2,RS,FALSE
665,3 Banken-Generali Investment-Gesellschaft m.b.H.,UNPRI,General,IQ27061560,3 Banken-Generali Investment-Gesellschaft m.b.H.,AT,Financials,Bank für Tirol und Vorarlberg AG,2,2,AT,TRUE
666,337 Frontier Capital,UNPRI,General,IQ383661224,"337 Frontier Capital, LP",US,Financials,"337 Frontier Capital, LP",1,1,US,TRUE
667,360 Capital,UNPRI,General,IQ224433375,360 Capital,CN,Financials,360 Security Technology Inc.,1,1,FR,FALSE
668,36ONE Asset Management,UNPRI,General,IQ39481970,36ONE Asset Management (Pty) Limited,ZA,Financials,36ONE Asset Management (Pty) Limited,1,1,ZA,TRUE
669,3B Future Health GP Sarl,UNPRI,General,IQ709121977,3B Future Health GP S.A.R.L.,LU,0,3B Future Health GP S.A.R.L.,1,1,LU,TRUE
670,3CC | Third Culture Capital,UNPRI,General,IQ709926018,3Cc Beteiligungs Gmbh,DE,Financials,3Cc Beteiligungs Gmbh,1,1,US,FALSE
671,3i Group plc,UNPRI,General,IQ18511,3i Group plc,GB,Financials,3i Group plc,1,1,GB,TRUE
672,3J GESTORA DE RECURSOS LTDA,UNPRI,General,IQ611995787,3J Gestora De Recursos Ltda.,BR,0,3J Gestora De Recursos Ltda.,1,1,BR,TRUE
8079,3Keel,TNFD Forum,Climate Change,IQ667661025,3Keel Llp,GB,0,3Keel Llp,1,1,,
673,3KOMMA1 Investment Management GmbH (provisional signatory),UNPRI,General,IQ676255589,3KOMMA1 Verwaltungs GmbH,DE,Financials,3KOMMA1 Verwaltungs GmbH,1,1,DE,TRUE
674,3one4 Capital Advisors LLP,UNPRI,General,IQ326447781,3one4Capital Advisors LLP,IN,Financials,3one4Capital Advisors LLP,1,1,IN,TRUE
675,3x5 Partners,UNPRI,General,IQ325237846,"3x5 Partners, LLC",US,Financials,"3x5 Partners, LLC",1,1,US,TRUE
381,40|86 Advisors,Ceres Investor Network on Climate Risk and Sustainability,General,IQ4842821,"40/86 Advisors, Inc.",US,Financials,"CNO Financial Group, Inc.",1,2,,
676,400 Capital Management,UNPRI,General,IQ51626291,400 Capital Management LLC,US,Financials,400 Capital Management LLC,1,1,US,TRUE
677,4BIO Partners LLP,UNPRI,General,IQ606981316,"4BIO Partners, LLP",GB,Financials,"4BIO Partners, LLP",1,1,GB,TRUE
678,4D Infrastructure Pty Ltd,UNPRI,General,IQ550923879,4D Infrastructure Pty Limited,AU,0,4D Infrastructure Pty Limited,1,1,AU,TRUE
679,4Founders Capital,UNPRI,General,IQ409939228,"4Founders Capital SGEIC, S.A.",ES,Financials,"4Founders Capital SGEIC, S.A.",1,1,ES,TRUE
680,4impact capital,UNPRI,General,IQ606234846,4impact,NL,Financials,4impact,1,1,NL,TRUE
681,4UM Gestão de Recursos Ltda.,UNPRI,General,IQ307336809,4UM Gestão de Recursos Ltda.,BR,0,Paraná Banco S.A.,1,1,BR,TRUE
682,5 Capitals Environmental & Management Consultancies,UNPRI,General,IQ216298588,5 Capitals Environmental & Management Consulting,AE,Industrials,5 Capitals Environmental & Management Consulting,1,1,AE,TRUE
683,50 PARTNERS GESTION,UNPRI,General,IQ225017515,50 Partners Gestion SARL,FR,Financials,50 Partners Gestion SARL,1,1,FR,TRUE
10081,57 Stars,Global Impact Investment Network,,IQ21988313,57 Stars LLC,US,Financials,57 Stars LLC,1,1,,
684,5Square,UNPRI,General,IQ113889231,5square BV,NL,Financials,5square BV,1,1,NL,TRUE
685,5Y Capital,UNPRI,General,IQ13290069,5Y Capital,CN,Financials,The Morningside Group Limited,1,1,CN,TRUE
8080,7 Satya,TNFD Forum,Climate Change,n/a,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
686,747 Capital,UNPRI,General,IQ30219178,"747 Capital, LLC",US,Financials,"747 Capital, LLC",1,1,US,TRUE
687,7iM,UNPRI,General,IQ54797067,7IM Investment Funds - 7IM AAP Balanced Fund,GB,Financials,Capita plc,1,3,GB,TRUE
688,7orca Asset Management AG,UNPRI,General,IQ550097340,7Orca Asset Management Ag,DE,Consumer Discretionary,7Orca Asset Management Ag,1,1,DE,TRUE
689,8 Miles,UNPRI,General,IQ109314372,8 Miles LLP,GB,Financials,8 Miles LLP,1,1,GB,TRUE
690,8a+ Investimenti SGR S.p.A.,UNPRI,General,IQ146292002,8a+ Investimenti SGR S.p.A.,IT,Financials,8a+ Investimenti SGR S.p.A.,1,1,IT,TRUE
347,8F Asset Management,Sustainable Blue Finance,Biodiversity,IQ606921924,8F Asset Management Pte. Ltd.,SG,Financials,8F Asset Management Pte. Ltd.,2,2,,
691,8F Asset Management,UNPRI,General,IQ606921924,8F Asset Management Pte. Ltd.,SG,Financials,8F Asset Management Pte. Ltd.,2,2,GB,FALSE
692,90 North Real Estate Partners LLP,UNPRI,General,IQ181932663,90 North Real Estate Partners LLP,GB,Financials,90 North Real Estate Partners LLP,1,1,GB,TRUE
693,9606 Group LLC,UNPRI,General,IQ1778165203,9606 Fund III LP,US,0,9606 Fund III LP,1,1,US,TRUE
694,9fin,UNPRI,General,IQ547745303,9fin Limited,GB,Information Technology,9fin Limited,1,1,GB,TRUE
695,A Plus Finance SAS,UNPRI,General,IQ126310,A Plus Finance SA,FR,Financials,A Plus Finance SA,1,1,FR,TRUE
696,A&G Banca Privada,UNPRI,General,IQ311369202,A&G Banco S.A.U,ES,Financials,Asesores Y Gestores Financieros SA,1,1,ES,TRUE
697,A&J Wealth Management,UNPRI,General,IQ549804639,A & J Wealth Management Limited,GB,Financials,A & J Wealth Management Limited,1,1,GB,TRUE
10990,a. s. r. Asset Management,Institutional Investor Group on Climate Change,Climate,IQ630753151,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,NL,Financials,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,4,4,,
698,A.P. Møller Capital P/S,UNPRI,General,IQ548301600,A.P. Møller Capital P/S,DK,Financials,A.P. Møller Og Hustru Chastine Mc-Kinney Møllers Fond Til Almene Formaal,2,2,DK,TRUE
9014,a.s.r.,PCAF,Climate Change,IQ630753151,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,NL,Financials,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,4,4,NL,TRUE
7568,a.s.r. Asset Management,Net Zero Asset Managers Initiative,Climate change,IQ630753151,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,NL,Financials,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,4,4,,
8968,a.s.r. asset management,PBAF,Biodiversity,IQ630753151,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,NL,Financials,ASR Nederland Belegingsbeheer N V. - ASR Amerika Aandelen Basisfonds,4,4,NL,TRUE
6980,A/S Arbejdernes Landsbank,Principles for Responsible Banking,General,IQ5579626,A/S Arbejdernes Landsbank,DK,Financials,A/S Arbejdernes Landsbank,2,2,DK,TRUE
8081,A1 Telekom Austria Group,TNFD Forum,Climate Change,IQ1434623,A1 Telekom Austria AG,AT,Communication Services,"América Móvil, S.A.B. de C.V.",1,1,,
6884,A10 Investimentos,FAIRR,General,IQ249329307,A10 Investimentos Ltda.,BR,Financials,A10 Investimentos Ltda.,1,1,BR,TRUE
699,AAC Capital Benelux,UNPRI,General,IQ556648347,Aac Capital Benelux Fund Iii Coöperatieve Wa,NL,Financials,Aac Capital Benelux Fund Iii Coöperatieve Wa,1,1,NL,TRUE
700,AAG Investment Management Pty Ltd,UNPRI,General,IQ1803358757,Aag Investment Management Pty Ltd,AU,0,Aag Investment Management Pty Ltd,1,1,AU,TRUE
701,Aalto University Foundation,UNPRI,General,IQ98236602,Aalto University,FI,Consumer Discretionary,Aalto University,1,1,FI,TRUE
9015,Aareal Bank Group,PCAF,Climate Change,IQ875930,Aareal Bank AG,DE,Financials,Aareal Bank AG,1,1,DE,TRUE
702,Aargauische Kantonalbank (Cantonal Bank of Aargau),UNPRI,General,IQ6466154,Aargauische Kantonalbank,CH,Financials,Aargauische Kantonalbank,1,1,CH,TRUE
6483,Aargauische Pensionskasse,CA100+,Climate change,IQ34297044,Aargauische Pensionskasse,CH,Financials,Aargauische Pensionskasse,1,1,CH,TRUE
703,Aavishkaar Capital,UNPRI,General,IQ414934397,Aavishkaar Capital Advisors LLP,IN,Financials,Aavishkaar Group,1,2,IN,TRUE
10082,Aavishkaar Group,Global Impact Investment Network,,IQ662513924,Aavishkaar Group,IN,0,Aavishkaar Group,1,2,,
9940,AB,Climate Bonds Initiative,,WSE:ABE,AB S.A.,PL,Information Technology,AB S.A.,1,1,,
6885,AB AllianceBernstein,FAIRR,General,IQ249248,AllianceBernstein Holding L.P.,US,Financials,AllianceBernstein Holding L.P.,1,1,GB,FALSE
8082,AB InBev,TNFD Forum,Climate Change,IQ289634104,Ab Inbev,LU,0,Anheuser-Busch InBev SA/NV,2,2,,
10083,AB InBEV Foundation,Global Impact Investment Network,,IQ289634104,Ab Inbev,LU,0,Anheuser-Busch InBev SA/NV,2,2,,
704,AB Invalda INVL,UNPRI,General,IQ9221925,"Invalda INVL, AB",LT,Financials,"Invalda INVL, AB",1,1,LT,TRUE
705,AB Max Sievert,UNPRI,General,IQ384002280,AB Max Sievert,SE,Financials,AB Max Sievert,1,1,SE,TRUE
706,AB Value Capital Pte. Ltd.,UNPRI,General,IQ418006425,AB Value Capital Partners,TW,Financials,AB Value Capital Partners,1,1,SG,FALSE
707,Abac Capital S.L.,UNPRI,General,IQ256813723,"Abac Capital, S.L.",ES,Financials,"Abac Capital, S.L.",1,1,ES,TRUE
6981,ABANCA Corporación Bancaria S.A,Principles for Responsible Banking,General,IQ141313665,"ABANCA Corporación Bancaria, S.A.",ES,Financials,"ABANCA Corporación Bancaria, S.A.",4,5,ES,TRUE
7303,ABANCA Corporación Bancaria S.A,Net-Zero Banking Alliance,Climate change,IQ141313665,"ABANCA Corporación Bancaria, S.A.",ES,Financials,"ABANCA Corporación Bancaria, S.A.",4,5,ES,TRUE
708,ABANCA Corporación Bancaria S.A.,UNPRI,General,IQ141313665,"ABANCA Corporación Bancaria, S.A.",ES,Financials,"ABANCA Corporación Bancaria, S.A.",4,5,ES,TRUE
9016,"ABANCA Corporación Bancaria, S.A.",PCAF,Climate Change,IQ141313665,"ABANCA Corporación Bancaria, S.A.",ES,Financials,"ABANCA Corporación Bancaria, S.A.",4,5,ES,TRUE
709,ABANCA Seguros,UNPRI,General,IQ28494021,"ABANCA Vida y Pensiones de Seguros y Reaseguros, S.A.U.",ES,Financials,"ABANCA Corporación Bancaria, S.A.",1,5,ES,TRUE
710,Abax Global Capital,UNPRI,General,IQ35248161,Abax Global Capital Limited,HK,Financials,Abax Global Capital Limited,1,1,HK,TRUE
711,Abax Investments,UNPRI,General,IQ35161575,Abax Investments (Pty) Limited,ZA,Financials,Abax Investments (Pty) Limited,1,1,ZA,TRUE
712,ABB Plan,UNPRI,General,IQ692906172,Abb Pension Master Fund,DE,Financials,Abb Pension Master Fund,1,1,GB,FALSE
713,Abbey Capital Ltd,UNPRI,General,IQ24627900,Abbey Capital Limited,IE,Financials,Abbey Capital Limited,1,1,IE,TRUE
714,"Abbott Capital Management, LLC",UNPRI,General,IQ18529,"Abbott Capital Management, LLC",US,Financials,"Abbott Capital Management, LLC",1,1,US,TRUE
715,ABC Arbitrage Asset Management,UNPRI,General,IQ31332876,Abc Arbitrage Asset Management,FR,Financials,ABC arbitrage SA,1,1,FR,TRUE
716,ABC Impact,UNPRI,General,IQ1789852484,ABC Impact,SG,Financials,ABC Impact,2,2,SG,TRUE
10084,abc IMPACT,Global Impact Investment Network,,IQ1789852484,ABC Impact,SG,Financials,ABC Impact,2,2,,
6886,ABC World Asia,FAIRR,General,IQ632125076,Abc World Asia Pte Ltd,SG,Financials,Abc World Asia Pte Ltd,1,1,SG,TRUE
717,ABE CAPITAL PARTNERS SGEIC,UNPRI,General,IQ649226858,"ABE Capital Partners SGEIC, SA",ES,Financials,"ABE Capital Partners SGEIC, SA",1,1,ES,TRUE
718,Abeille Asset Management,UNPRI,General,IQ1791991004,Abeille Asset Management Real Estate,FR,0,Aéma Groupe,1,9,FR,TRUE
719,Abenex Capital,UNPRI,General,IQ126313,Abénex Capital SA,FR,Financials,Abénex Capital SA,1,1,FR,TRUE
6039,Aberdeen Standard,CA100+,Climate change,IQ537325364,Aberdeen Standard Investments Limited,GB,Financials,abrdn plc,1,10,GB,TRUE
720,Aberforth Partners,UNPRI,General,IQ24323216,Aberforth Partners LLP,GB,Financials,Aberforth Partners LLP,2,2,GB,TRUE
10991,Aberforth Partners LLP,Institutional Investor Group on Climate Change,Climate,IQ24323216,Aberforth Partners LLP,GB,Financials,Aberforth Partners LLP,2,2,,
721,ABG Capital GmbH,UNPRI,General,IQ1762351950,ABG Capital,DE,0,ABG Immobilien-Management Gesellschaft mbH & Co. Kommanditgesellschaft,1,1,DE,TRUE
10041,ABI,ClimateWise Principles,,IQ228591,ABI (UK) Limited,GB,Consumer Discretionary,ABI (UK) Holdings Limited,1,1,,
159,ABN AMRO,Banking Environment Initiative,Climate,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,,
6764,ABN AMRO,FAIRR,General,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
7954,ABN AMRO,Finance for Biodiversity Pledge,Biodiversity,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,
8969,ABN AMRO,PBAF,Biodiversity,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
9017,ABN AMRO,PCAF,Climate Change,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
9941,ABN AMRO,Climate Bonds Initiative,,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,,
10852,ABN Amro,Equator Principles,,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
722,ABN AMRO Bank N.V.,UNPRI,General,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
6982,ABN AMRO BANK N.V.,Principles for Responsible Banking,General,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
7304,ABN AMRO BANK N.V.,Net-Zero Banking Alliance,Climate change,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,NL,TRUE
10085,ABN AMRO Bank N.V.,Global Impact Investment Network,,IQ109019149,ABN AMRO Bank N.V.,NL,Financials,ABN AMRO Bank N.V.,11,12,,
10992,ABN AMRO Investment Solutions,Institutional Investor Group on Climate Change,Climate,IQ20443547,ABN AMRO Investment Solutions,FR,Financials,ABN AMRO Bank N.V.,1,12,,
6484,ABP,CA100+,Climate change,IQ3754870,Stichting Pensioenfonds ABP,NL,Financials,Stichting Pensioenfonds ABP,4,13,NL,TRUE
9871,ABP,Paris Aligned Asset Owners,Climate Change,IQ3754870,Stichting Pensioenfonds ABP,NL,Financials,Stichting Pensioenfonds ABP,4,13,,
723,abrdn,UNPRI,General,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,GB,TRUE
6719,Abrdn,FAIRR,General,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,GB,TRUE
7569,abrdn,Net Zero Asset Managers Initiative,Climate Change,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,,
8083,ABRDN,TNFD Forum,Climate Change,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,,
9018,abrdn,PCAF,Climate Change,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,GB,TRUE
10523,abrdn,Investor Group on Climate Change,,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,,
10993,abrdn,Institutional Investor Group on Climate Change,Climate,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,,
1,abrdn Asia Limited,Asia Investor Group on Climate Change,Climate,IQ12058844,Aberdeen Standard Investments (Asia) Limited,SG,Financials,abrdn plc,1,10,,
7955,Abrdn plc,Finance for Biodiversity Pledge,Biodiversity,IQ5463655,abrdn plc,GB,Financials,abrdn plc,8,10,GB,
724,Abris Capital Partners,UNPRI,General,IQ45718117,Abris Capital Partners,PL,Financials,Abris Capital Partners,1,1,JE,FALSE
725,ABS Investment Management LLC,UNPRI,General,IQ10999086,ABS Investment Management LLC,US,Financials,ABS Investment Management LLC,1,1,US,TRUE
726,Absa Asset Management,UNPRI,General,IQ12756899,Absa Asset Management (Proprietary) Ltd.,ZA,Financials,Absa Group Limited,1,4,ZA,TRUE
727,Absa Capital Alternative Asset Management (Pty) Ltd,UNPRI,General,IQ426412,Absa Capital Limited,ZA,Financials,Absa Group Limited,1,4,ZA,TRUE
6983,ABSA Group Limited,Principles for Responsible Banking,General,IQ877961,Absa Group Limited,ZA,Financials,Absa Group Limited,2,4,ZA,TRUE
10853,Absa Group Limited,Equator Principles,,IQ877961,Absa Group Limited,ZA,Financials,Absa Group Limited,2,4,ZA,TRUE
728,Absolut Research GmbH,UNPRI,General,IQ214032467,Absolut Research GmbH,DE,Industrials,Absolut Research GmbH,1,1,DE,TRUE
729,Absolute Return Partners LLP,UNPRI,General,IQ22210622,Absolute Return Partners LLP,GB,Financials,Absolute Return Partners LLP,1,1,GB,TRUE
730,AC Ventures,UNPRI,General,IQ277940477,AC Ventures,ID,Financials,AC Ventures,1,1,SG,FALSE
731,ACA Group,UNPRI,General,IQ574985074,ACA Group Limited,GB,Financials,ACA Group Limited,2,2,US,FALSE
10086,ACA Group,Global Impact Investment Network,,IQ574985074,ACA Group Limited,GB,Financials,ACA Group Limited,2,2,,
732,ACA Innovative Investment Management Inc.,UNPRI,General,IQ47568939,ACA Inc.,JP,Financials,ACA Investments Pte Ltd,1,1,JP,TRUE
733,"ACACIA INVERSIÓN SGIIC, SAU",UNPRI,General,IQ132946885,"Acacia Inversion, SGIIC, S.A.U.",ES,Financials,"Acacia Inversion, SGIIC, S.A.U.",1,1,ES,TRUE
734,Acadian Asset Management,UNPRI,General,IQ857939,Acadian Asset Management LLC,US,Financials,BrightSphere Affiliate Holdings LLC,4,4,US,TRUE
6241,Acadian Asset Management,CA100+,Climate change,IQ857939,Acadian Asset Management LLC,US,Financials,BrightSphere Affiliate Holdings LLC,4,4,US,TRUE
7570,Acadian Asset Management,Net Zero Asset Managers Initiative,Climate Change,IQ857939,Acadian Asset Management LLC,US,Financials,BrightSphere Affiliate Holdings LLC,4,4,,
10994,Acadian Asset Management,Institutional Investor Group on Climate Change,Climate,IQ857939,Acadian Asset Management LLC,US,Financials,BrightSphere Affiliate Holdings LLC,4,4,,
8084,Acasta,TNFD Forum,Climate Change,IQ698191033,Acasta Ltd,GB,Information Technology,Acasta Ltd,2,2,,
735,Acasta Partners,UNPRI,General,IQ698191033,Acasta Ltd,GB,Information Technology,Acasta Ltd,2,2,GB,TRUE
736,ACATIS Investment Kapitalverwaltungsgesellschaft mbH,UNPRI,General,IQ634802479,Acatis Investment Kapitalverwaltungsgesellschaft MbH,DE,Financials,Acatis Investment Kapitalverwaltungsgesellschaft MbH,1,1,DE,TRUE
737,Accent Equity AB,UNPRI,General,IQ1682312280,Accent Equity Ab,SE,Industrials,Accent Equity Ab,1,1,SE,TRUE
8085,Accenture,TNFD Forum,Climate Change,NYSE:ACN,Accenture plc,IE,Information Technology,Accenture plc,1,1,,
738,Access Bank PLC,UNPRI,General,IQ1777502174,Access Bank Plc,NG,Financials,Access Holdings Plc,3,4,NG,TRUE
9019,Access Bank PLC,PCAF,Climate Change,IQ1777502174,Access Bank Plc,NG,Financials,Access Holdings Plc,3,4,NG,TRUE
10854,Access Bank Plc,Equator Principles,,IQ1777502174,Access Bank Plc,NG,Financials,Access Holdings Plc,3,4,NG,TRUE
6984,Access Bank Plc.,Principles for Responsible Banking,General,IQ20332615,Access Holdings Plc,NG,Financials,Access Holdings Plc,1,4,NG,TRUE
739,Access Capital Partners,UNPRI,General,IQ805097,Access Capital Partners,FR,Financials,Access Capital Partners,1,1,BE,FALSE
10087,Accial Capital,Global Impact Investment Network,,IQ674236383,Accial Capital,US,0,Accial Capital,1,1,,
740,Accident Compensation Corporation,UNPRI,General,IQ5483332,Accident Compensation Corporation,NZ,Financials,Accident Compensation Corporation,2,2,NZ,TRUE
9872,Accident Compensation Corporation,Paris Aligned Asset Owners,Climate Change,IQ5483332,Accident Compensation Corporation,NZ,Financials,Accident Compensation Corporation,2,2,,
10088,Accion,Global Impact Investment Network,,IQ7827901,ACCION Investments,US,Financials,ACCION Investments,1,1,,
8086,"Acciona, S.A.",TNFD Forum,Climate Change,IQ876153,"Acciona, S.A.",ES,Utilities,"Acciona, S.A.",1,2,,
741,Acciones Y Valores Comisionista De Bolsa,UNPRI,General,n/a,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CO,FALSE
6887,accite,FAIRR,General,IQ558572660,Accurite Holdings Limited,GB,Industrials,Accurite Holdings Limited,1,1,#N/A,#N/A
8087,Accor,TNFD Forum,Climate Change,IQ648902,Accor SA,FR,Consumer Discretionary,Accor SA,1,1,,
742,Accord Group Holdings LLC,UNPRI,General,IQ242585421,Accord Group Holdings LLC,US,Financials,Accord Group Holdings LLC,1,1,US,TRUE
8088,Accountability Framework initiative,TNFD Forum,Climate Change,n/a,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
8089,Accounting for Nature Ltd,TNFD Forum,Climate Change,n/a,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
743,Accresco Investment Management Ltd,UNPRI,General,IQ20425056,Accresco Investment Ag,CH,Financials,Accresco Investment Ag,1,1,MU,FALSE
744,ACCUMULATA Real Estate Group,UNPRI,General,IQ701562815,ACCUMULATA Real Estate Group GmbH,DE,Real Estate,ACCUMULATA Real Estate Group GmbH,1,1,DE,TRUE
745,Accunia,UNPRI,General,IQ544554300,Accunia Oy,FI,0,Accunia Oy,1,1,DK,FALSE
746,ACER FINANCE,UNPRI,General,IQ27084001,Acer Finance,FR,Financials,Acer Finance,1,1,FR,TRUE
747,ACER TREE INVESTMENT MANAGEMENT LLP,UNPRI,General,IQ659567701,Acer Tree Investment Management LLP,GB,0,Acer Tree Investment Management LLP,1,1,GB,TRUE
748,Achieve Partners,UNPRI,General,IQ605211494,"Achieve Partners Management, LLC",US,Financials,"Achieve Partners Management, LLC",1,1,US,TRUE
749,Achmea,UNPRI,General,IQ992287,Achmea B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
6002,Achmea,CA100+,Climate change,IQ992287,Achmea B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
6700,Achmea,FAIRR,General,IQ992287,Achmea B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
7429,Achmea,Principles for Sustainable Insurance,General,IQ992287,Achmea B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
7956,Achmea,Finance for Biodiversity Pledge,Biodiversity,IQ992287,Achmea B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,
11344,Achmea,Net-Zero Insurance Alliance,Climate,IQ992287,Achmea B.V.,NL,Financials,Vereniging Achmea BV,6,14,,
6985,Achmea Bank,Principles for Responsible Banking,General,IQ8158928,Achmea Bank N.V.,NL,Financials,Vereniging Achmea BV,2,14,NL,TRUE
9020,Achmea Bank NV,PCAF,Climate Change,IQ8158928,Achmea Bank N.V.,NL,Financials,Vereniging Achmea BV,2,14,NL,TRUE
750,Achmea Investment Management,UNPRI,General,IQ46366245,Achmea Investment Management B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
6003,Achmea Investment Management,CA100+,Climate change,IQ46366245,Achmea Investment Management B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
7571,Achmea Investment Management,Net Zero Asset Managers Initiative,Climate Change,IQ46366245,Achmea Investment Management B.V.,NL,Financials,Vereniging Achmea BV,6,14,,
7957,Achmea Investment Management,Finance for Biodiversity Pledge,Biodiversity,IQ46366245,Achmea Investment Management B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,
8970,Achmea Investment Management,PBAF,Biodiversity,IQ46366245,Achmea Investment Management B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
9021,Achmea Investment Management,PCAF,Climate Change,IQ46366245,Achmea Investment Management B.V.,NL,Financials,Vereniging Achmea BV,6,14,NL,TRUE
751,Ackermans & van Haaren,UNPRI,General,IQ4481312,Ackermans & Van Haaren NV,BE,Industrials,Ackermans & Van Haaren NV,1,2,BE,TRUE
752,ACM Advisors,UNPRI,General,IQ40180332,ACM Advisors Ltd.,CA,Financials,ACM Advisors Ltd.,1,1,CA,TRUE
753,"ACON Investments, L.L.C.",UNPRI,General,IQ18579,"ACON Investments, L.L.C.",US,Financials,"ACON Investments, L.L.C.",1,1,US,TRUE
754,"ACORE Capital Mortgage, LP",UNPRI,General,IQ533357607,"Acore Capital Mortgage, LP",US,0,"Acore Capital Mortgage, LP",1,1,US,TRUE
755,Acorn Capital,UNPRI,General,IQ263760267,Acorn Capital,US,0,Acorn Capital,1,1,AU,FALSE
